UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
1;STRECHED;SITTING;SIX;0;150;30;1,299038;0,2598076;0,4663333;5,543165;0,687042;0,8363233;1,148792;2,463456;0,2350893
1;STRECHED;SITTING;SIX;1;150;50;1,299038;0,4330127;0,4186667;4,77707;0,1729722;1,274471;3,064895;7,320609;0,05918694
1;STRECHED;SITTING;SIX;2;150;15;1,299038;0,1299038;0,4553333;7,59758;0,7803732;1,307591;1,419861;3,118289;0,267025
1;STRECHED;SITTING;SIX;3;350;15;3,031089;0,1299038;0,6703333;6,86951;0,290551;2,714151;3,370359;5,027885;0,09941959
1;STRECHED;SITTING;SIX;4;350;50;3,031089;0,4330127;0,5656667;5,303477;1,019214;3,064579;2,002453;3,539988;0,3487506
1;STRECHED;SITTING;SIX;5;350;30;3,031089;0,2598076;0,544;6,733391;0,4377587;2,9836;2,966362;5,452871;0,1497905
1;APPLIED;SITTING;THREE;0;350;15;3,031089;0,1299038;0,5673333;8,116677;0,563661;2,152395;2,268613;3,998731;0,1928713
1;APPLIED;SITTING;THREE;1;350;30;3,031089;0,2598076;0,641;5,714454;0,4493669;2,990636;2,936444;4,581036;0,1537626
1;APPLIED;SITTING;THREE;2;150;50;1,299038;0,4330127;0,492;4,065041;0,1628665;1,573139;3,41401;6,939044;0,05572903
1;APPLIED;SITTING;THREE;3;350;50;3,031089;0,4330127;0,5263333;5,69981;0,5380729;2,693526;2,586375;4,913948;0,1841156
1;APPLIED;SITTING;THREE;4;150;30;1,299038;0,2598076;0,5926667;4,361579;0,5265813;1,550357;1,97973;3,340376;0,1801835
1;APPLIED;SITTING;THREE;5;150;15;1,299038;0,1299038;0,511;6,769925;0,5847427;1,350198;1,726416;3,378504;0,2000849
1;APPLIED;STANDING;THREE;0;350;50;3,031089;0,4330127;0,7266667;4,12844;0,9318567;2,152679;1,726873;2,376431;0,318859
1;APPLIED;STANDING;THREE;1;150;15;1,299038;0,1299038;0,496;6,974661;0,4224328;1,473269;2,165938;4,366811;0,1445464
1;APPLIED;STANDING;THREE;2;350;30;3,031089;0,2598076;0,478;7,663106;1,128578;2,515871;1,691195;3,538064;0,3861723
1;APPLIED;STANDING;THREE;3;150;30;1,299038;0,2598076;0,433;5,969891;0,338978;1,50122;2,440598;5,636484;0,1159902
1;APPLIED;STANDING;THREE;4;350;15;3,031089;0,1299038;0,6036667;7,628153;1,57478;2,682505;1,434783;2,376781;0,538852
1;APPLIED;STANDING;THREE;5;150;50;1,299038;0,4330127;0,4526667;4,418262;0,8636782;1,674283;1,555104;3,435429;0,29553
1;STRECHED;STANDING;SIX;0;150;30;1,299038;0,2598076;0,5226667;4,945719;1,209124;1,015449;0,8795661;1,682843;0,4137334
1;STRECHED;STANDING;SIX;1;150;50;1,299038;0,4330127;0,4656667;4,294918;0,5850405;1,198957;1,608505;3,454198;0,2001868
1;STRECHED;STANDING;SIX;2;150;15;1,299038;0,1299038;0,4776667;7,242355;0,4034016;1,215349;2,004592;4,196633;0,1380343
1;STRECHED;STANDING;SIX;3;350;15;3,031089;0,1299038;0,6173334;7,459279;0,2943554;2,699311;3,346282;5,420543;0,1007214
1;STRECHED;STANDING;SIX;4;350;50;3,031089;0,4330127;0,5333334;5,625;1,117314;2,812541;1,814441;3,402077;0,382318
1;STRECHED;STANDING;SIX;5;350;30;3,031089;0,2598076;0,544;6,733391;0,5921863;2,892334;2,556837;4,700068;0,202632
1;APPLIED;STANDING;SIX;0;350;15;3,031089;0,1299038;0,5736667;8,027068;0,8826795;2,199112;1,803808;3,144348;0,3020318
1;APPLIED;STANDING;SIX;1;350;30;3,031089;0,2598076;0,537;6,821164;1,728217;3,156757;1,499067;2,791558;0,5913544
1;APPLIED;STANDING;SIX;2;150;50;1,299038;0,4330127;0,4606667;4,341534;0,5214894;1,550094;1,990024;4,319879;0,1784412
1;APPLIED;STANDING;SIX;3;350;50;3,031089;0,4330127;0,488;6,147541;1,423516;2,482306;1,456167;2,983949;0,4870932
1;APPLIED;STANDING;SIX;4;150;30;1,299038;0,2598076;0,474;5,453507;0,5075264;1,546106;2,016623;4,254479;0,1736634
1;APPLIED;STANDING;SIX;5;150;15;1,299038;0,1299038;0,4586667;7,542366;0,3031239;1,197704;2,307779;5,031495;0,1037217
1;STRECHED;STANDING;THREE;0;350;50;3,031089;0,4330127;0,633;4,739336;1,131267;1,904004;1,423886;2,249424;0,3870924
1;STRECHED;STANDING;THREE;1;150;15;1,299038;0,1299038;0,5746667;6,019893;0,6793492;1,441455;1,642386;2,85798;0,232457
1;STRECHED;STANDING;THREE;2;350;30;3,031089;0,2598076;0,5733333;6,388892;1,598612;2,508305;1,361236;2,374249;0,5470068
1;STRECHED;STANDING;THREE;3;150;30;1,299038;0,2598076;0,5186667;4,983861;0,5075836;1,556167;2,023551;3,901449;0,1736829
1;STRECHED;STANDING;THREE;4;350;15;3,031089;0,1299038;0,596;7,726278;0,4705773;2,604952;2,708331;4,544179;0,1610203
1;STRECHED;STANDING;THREE;5;150;50;1,299038;0,4330127;0,5066667;3,947368;0,580199;1,585809;1,900419;3,750827;0,1985302
