UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
2;APPLIED;STANDING;THREE;2;150;50;1,489063;0,4963545;0,5152308;3,881756;1,318558;1,53381;1,113199;2,160583;1,105158
2;APPLIED;STANDING;THREE;3;350;50;3,474481;0,4963544;0,5603846;5,353466;1,450743;3,204544;1,682078;3,001649;1,21595
2;APPLIED;STANDING;THREE;4;150;30;1,489063;0,2978127;0,5706923;4,529521;1,25694;1,513972;1,140445;1,998354;1,053513
2;APPLIED;STANDING;THREE;5;150;15;1,489063;0,1489063;0,6089231;5,681229;0,9939837;1,352149;1,23899;2,034724;0,8331141
2;APPLIED;STANDING;SIX;0;350;50;3,474481;0,4963544;0,6219231;4,823748;1,77319;3,169084;1,478828;2,377831;1,486211
2;APPLIED;STANDING;SIX;1;150;15;1,489063;0,1489063;0,6276154;5,512025;0,7279301;1,561068;1,652844;2,63353;0,6101195
2;APPLIED;STANDING;SIX;2;350;30;3,474481;0,2978127;0,6357692;5,761469;2,153354;3,220154;1,319279;2,07509;1,804848
2;APPLIED;STANDING;SIX;3;150;30;1,489063;0,2978127;0,6580769;3,928055;1,320433;1,414539;1,050515;1,596341;1,10673
2;APPLIED;STANDING;SIX;4;350;15;3,474481;0,1489063;0,781;5,89611;0,8647082;3,33897;2,281367;2,921084;0,724761
2;APPLIED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,5136154;3,893965;1,765246;1,501199;0,8878519;1,728632;1,479553
