UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
13;APPLIED;SITTING;SIX;1;350;30;3,474481;0,2978127;0,9502308;3,854816;1,0285;3,460427;2,125828;2,23717;0,8620446
13;APPLIED;SITTING;SIX;2;150;50;1,489063;0,4963545;0,7681538;2,603645;0,5904295;1,572978;1,873469;2,438924;0,4948725
13;APPLIED;SITTING;SIX;3;350;50;3,474481;0,4963544;0,9221538;3,253253;0,9532238;3,356072;2,176565;2,360306;0,7989509
13;APPLIED;SITTING;SIX;4;150;30;1,489063;0,2978127;0,8357692;3,092914;0,8954811;1,538869;1,442801;1,726316;0,7505535
13;APPLIED;SITTING;SIX;5;150;15;1,489063;0,1489063;0,8656154;3,9965;0,6562193;1,464681;1,692427;1,955172;0,5500146
13;STRECHED;SITTING;THREE;0;350;50;3,474481;0,4963544;0,8696923;3,449496;1,286711;3,216527;1,807275;2,078062;1,078465
13;STRECHED;SITTING;THREE;1;150;15;1,489063;0,1489063;0,9424616;3,670634;0,5662118;1,494879;1,863995;1,977794;0,4745742
13;STRECHED;SITTING;THREE;2;350;30;3,474481;0,2978127;1,311692;2,792549;0,7781122;3,343683;2,405223;1,833679;0,65218
13;STRECHED;SITTING;THREE;3;150;30;1,489063;0,2978127;0,8443077;3,061636;1,082556;1,595266;1,306619;1,547562;0,9073515
13;STRECHED;SITTING;THREE;4;350;15;3,474481;0,1489063;1,165615;3,950584;1,024735;3,353623;2,095139;1,797453;0,8588884
13;STRECHED;SITTING;THREE;5;150;50;1,489063;0,4963545;0,7125385;2,806866;0,7677469;1,555201;1,597254;2,241639;0,6434922
