UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
2;APPLIED;SITTING;SIX;0;350;15;3,474481;0,1489063;1,165846;3,949802;1,09323;3,230957;1,983832;1,701624;0,9162984
2;APPLIED;SITTING;SIX;1;350;30;3,474481;0,2978127;0,9319231;3,930544;1,306335;3,311305;1,821631;1,954701;1,094913
2;APPLIED;SITTING;SIX;2;150;50;1,489063;0,4963545;0,6526154;3,064592;0,9568233;1,471565;1,343674;2,058907;0,8019679
2;APPLIED;SITTING;SIX;3;350;50;3,474481;0,4963544;0,7165385;4,186795;1,490811;3,151062;1,638609;2,286841;1,249534
2;APPLIED;SITTING;SIX;4;150;30;1,489063;0,2978127;0,7107692;3,636852;0,8487936;1,486093;1,459867;2,053925;0,7114221
2;APPLIED;SITTING;SIX;5;150;15;1,489063;0,1489063;1,087923;3,17985;0,949829;1,381232;1,295247;1,190569;0,7961055
2;APPLIED;SITTING;THREE;0;350;50;3,474481;0,4963544;0,7523846;3,987322;1,29544;3,105315;1,764309;2,344956;1,085782
2;APPLIED;SITTING;THREE;1;150;15;1,489063;0,1489063;0,8836154;3,915088;0,7699012;1,46685;1,53866;1,741323;0,6452979
2;APPLIED;SITTING;THREE;2;350;30;3,474481;0,2978127;0,9185385;3,987819;0,7873585;3,258605;2,361391;2,570813;0,6599298
2;APPLIED;SITTING;THREE;3;150;30;1,489063;0,2978127;0,7523077;3,436044;0,6324806;1,470528;1,733361;2,304059;0,5301179
2;APPLIED;SITTING;THREE;4;350;15;3,474481;0,1489063;1,077077;4,275332;1,144398;3,245564;1,93962;1,800818;0,9591849
2;APPLIED;SITTING;THREE;5;150;50;1,489063;0,4963545;0,6093846;3,282;1,145112;1,47579;1,194574;1,960296;0,9597836
2;STRECHED;SITTING;THREE;0;150;30;1,489063;0,2978127;0,7973846;3,241802;0,8410364;1,429116;1,432549;1,796559;0,7049203
2;STRECHED;SITTING;THREE;1;150;50;1,489063;0,4963545;0,6161538;3,245943;1,260553;1,25967;0,9994944;1,622151;1,056541
2;STRECHED;SITTING;THREE;2;150;15;1,489063;0,1489063;0,9431539;3,66794;0,6733273;1,39186;1,616892;1,714346;0,5643538
2;STRECHED;SITTING;THREE;3;350;15;3,474481;0,1489063;1,128231;4,081489;0,9257337;3,285;2,185402;1,937017;0,7759099
2;STRECHED;SITTING;THREE;4;350;50;3,474481;0,4963544;0,6955385;4,313205;2,167044;3,024404;1,260408;1,812133;1,816323
2;STRECHED;SITTING;THREE;5;350;30;3,474481;0,2978127;0,9773846;3,747721;0,861342;3,251658;2,255533;2,307723;0,7219396
2;STRECHED;STANDING;SIX;0;350;15;3,474481;0,1489063;1,049923;4,385904;0,8251281;3,272396;2,312063;2,202126;0,6915866
2;STRECHED;STANDING;SIX;1;350;30;3,474481;0,2978127;0,9253077;3,958645;1,153578;3,375536;1,973113;2,132386;0,9668791
2;STRECHED;STANDING;SIX;2;150;50;1,489063;0,4963545;0,5917692;3,379696;0,8747067;1,50721;1,445252;2,442256;0,7331413
2;STRECHED;STANDING;SIX;3;350;50;3,474481;0,4963544;0,6671538;4,496714;1,620658;3,271849;1,593994;2,389246;1,358365
2;STRECHED;STANDING;SIX;4;150;30;1,489063;0,2978127;0,6118461;4,224857;1,00327;1,512914;1,326528;2,168074;0,8408972
2;STRECHED;STANDING;SIX;5;150;15;1,489063;0,1489063;0,7903077;4,377323;0,7940769;1,386649;1,457458;1,844165;0,6655608
2;STRECHED;SITTING;SIX;0;350;50;3,474481;0,4963544;0,7049231;4,255784;1,538261;3,183521;1,618031;2,29533;1,289304
2;STRECHED;SITTING;SIX;1;150;15;1,489063;0,1489063;0,7609231;4,546362;0,8492451;1,485291;1,458883;1,917255;0,7118005
2;STRECHED;SITTING;SIX;2;350;30;3,474481;0,2978127;0,8091539;4,526908;1,065842;3,310261;2,037653;2,518252;0,8933423
2;STRECHED;SITTING;SIX;3;150;30;1,489063;0,2978127;0,6384615;4,048737;0,7291077;1,444417;1,575833;2,468172;0,6111065
2;STRECHED;SITTING;SIX;4;350;15;3,474481;0,1489063;0,9669231;4,762387;1,205078;3,303038;1,903398;1,968511;1,010044
2;STRECHED;SITTING;SIX;5;150;50;1,489063;0,4963545;0,5313846;3,763752;1,039887;1,53672;1,309046;2,463462;0,8715881
