UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
1;STRECHED;SITTING;SIX;4;350;50;3,474481;0,4963544;0,6777692;4,426285;1,140447;3,376719;1,985818;2,929933;0,9558737
1;STRECHED;SITTING;SIX;5;350;30;3,474481;0,2978127;0,7689231;4,76376;1,812867;3,481957;1,546309;2,011007;1,519467
1;APPLIED;SITTING;THREE;0;350;15;3,474481;0,1489063;1,030308;4,469405;1,226098;3,333225;1,894745;1,839009;1,027662
1;APPLIED;SITTING;THREE;1;350;30;3,474481;0,2978127;0,7952307;4,606166;1,083443;3,467681;2,0706;2,603773;0,9080946
1;APPLIED;SITTING;THREE;2;150;50;1,489063;0,4963545;0,5586923;3,579788;1,555218;1,576442;1,009811;1,807455;1,303516
1;APPLIED;SITTING;THREE;3;350;50;3,474481;0,4963544;0,6379231;4,702762;1,877948;3,291158;1,460758;2,289865;1,574014
1;APPLIED;SITTING;THREE;4;150;30;1,489063;0,2978127;0,5876923;4,398497;2,764481;1,44553;0,6068155;1,032539;2,317068
1;APPLIED;SITTING;THREE;5;150;15;1,489063;0,1489063;0,7705384;4,489629;1,034017;1,454102;1,266795;1,644039;0,8666683
1;APPLIED;STANDING;THREE;0;350;50;3,474481;0,4963544;0,7571539;3,962207;1,823309;3,280348;1,484972;1,961256;1,528219
1;APPLIED;STANDING;THREE;1;150;15;1,489063;0,1489063;0,8910769;3,882304;0,8403378;1,551255;1,50893;1,693378;0,7043347
1;APPLIED;STANDING;THREE;2;350;30;3,474481;0,2978127;0,7883077;4,646618;1,468894;3,390925;1,726172;2,189719;1,231164
1;APPLIED;STANDING;THREE;3;150;30;1,489063;0,2978127;0,6671538;3,874613;1,151178;1,532009;1,220837;1,829918;0,9648678
1;APPLIED;STANDING;THREE;4;350;15;3,474481;0,1489063;0,9869231;4,665877;1,38268;3,33416;1,770353;1,793811;1,158902
1;APPLIED;STANDING;THREE;5;150;50;1,489063;0,4963545;0,5723077;3,494624;1,185886;1,526351;1,193518;2,085447;0,9939586
1;STRECHED;STANDING;SIX;0;150;30;1,489063;0,2978127;0,6981539;3,702569;1,252869;1,442948;1,105487;1,583443;1,0501
1;STRECHED;STANDING;SIX;1;150;50;1,489063;0,4963545;0,587923;3,401806;1,004089;1,443886;1,285702;2,186854;0,8415838
1;STRECHED;STANDING;SIX;2;150;15;1,489063;0,1489063;0,7195385;4,807848;0,852746;1,483575;1,45405;2,02081;0,7147348
1;STRECHED;STANDING;SIX;3;350;15;3,474481;0,1489063;1,106231;4,162659;1,06863;3,394472;2,062284;1,864244;0,8956792
1;STRECHED;STANDING;SIX;4;350;50;3,474481;0,4963544;0,9127693;3,286701;1,368779;3,461219;1,819133;1,992982;1,147251
1;STRECHED;STANDING;SIX;5;350;30;3,474481;0,2978127;0,9513846;3,850141;1,525737;3,414065;1,694947;1,781558;1,278807
1;APPLIED;STANDING;SIX;0;350;15;3,474481;0,1489063;1,170846;3,932935;0,7964944;3,225944;2,336334;1,995424;0,6675872
1;APPLIED;STANDING;SIX;1;350;30;3,474481;0,2978127;0,7610769;4,812871;1,251342;3,483179;1,919742;2,522403;1,04882
1;APPLIED;STANDING;SIX;2;150;50;1,489063;0,4963545;0,5724615;3,493685;1,65182;1,562475;0,9604461;1,677748;1,384484
1;APPLIED;STANDING;SIX;3;350;50;3,474481;0,4963544;0,6224616;4,819575;1,614504;3,276197;1,59895;2,568753;1,353208
1;APPLIED;STANDING;SIX;4;150;30;1,489063;0,2978127;0,6132308;4,215318;1,21798;1,482246;1,14859;1,873014;1,020858
