UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
16;STRECHED;SITTING;SIX;0;350;15;3,474481;0,1489063;2,220154;2,074118;0,8288445;3,356622;2,336215;1,052276;0,6947016
16;STRECHED;SITTING;SIX;1;350;30;3,474481;0,2978127;1,283538;2,853802;1,485937;3,482534;1,741429;1,356741;1,245448
16;STRECHED;SITTING;SIX;2;150;50;1,489063;0,4963545;0,8822308;2,266981;2,453125;1,47244;0,6782796;0,7688233;2,056103
16;STRECHED;SITTING;SIX;3;350;50;3,474481;0,4963544;0,9296923;3,226874;2,420974;3,204863;1,21648;1,308476;2,029155
16;STRECHED;SITTING;SIX;4;150;30;1,489063;0,2978127;0,8063077;3,205926;1,991224;1,429168;0,780506;0,9680002;1,668958
16;STRECHED;SITTING;SIX;5;150;15;1,489063;0,1489063;1,047;3,304137;1,19804;1,432755;1,134823;1,08388;1,004145
16;STRECHED;SITTING;THREE;0;350;50;3,474481;0,4963544;2,043308;1,468208;1,681656;3,127021;1,515757;0,7418154;1,409491
16;STRECHED;SITTING;THREE;1;150;15;1,489063;0,1489063;1,369154;2,526693;1,345165;1,498326;1,07988;0,7887209;1,127459
16;STRECHED;SITTING;THREE;2;350;30;3,474481;0,2978127;1,565769;2,339403;1,495696;3,33086;1,690177;1,079455;1,253628
16;STRECHED;SITTING;THREE;3;150;30;1,489063;0,2978127;1,127846;2,291946;1,758267;1,451574;0,8683478;0,769917;1,473703
16;STRECHED;SITTING;THREE;4;350;15;3,474481;0,1489063;1,360154;3,385545;1,362625;3,294632;1,773092;1,303597;1,142093
16;STRECHED;SITTING;THREE;5;150;50;1,489063;0,4963545;0,6724615;2,974148;1,66851;1,356293;0,8582812;1,276328;1,398473
16;APPLIED;STANDING;THREE;0;150;30;1,489063;0,2978127;1,307923;1,976387;1,438669;1,430352;0,9958236;0,7613778;1,20583
16;APPLIED;STANDING;THREE;1;150;50;1,489063;0,4963545;0,856;2,336449;2,190109;1,368002;0,7001087;0,817884;1,835655
16;APPLIED;STANDING;THREE;2;150;15;1,489063;0,1489063;1,620462;2,134843;1,173561;1,432538;1,150999;0,7102908;0,9836282
16;APPLIED;STANDING;THREE;3;350;15;3,474481;0,1489063;2,078;2,216007;0,7859464;3,347354;2,394792;1,15245;0,6587462
16;APPLIED;STANDING;THREE;4;350;50;3,474481;0,4963544;1,014692;2,956561;2,248204;3,354715;1,317406;1,29833;1,884348
16;APPLIED;STANDING;THREE;5;350;30;3,474481;0,2978127;1,456615;2,51471;1,42068;3,451029;1,777847;1,220533;1,190752
16;APPLIED;SITTING;SIX;0;350;15;3,474481;0,1489063;1,820385;2,529609;1,510841;3,218493;1,646285;0,9043609;1,266322
16;APPLIED;SITTING;SIX;1;350;30;3,474481;0,2978127;1,618154;2,263669;1,602064;3,405802;1,644264;1,016136;1,342781
16;APPLIED;SITTING;SIX;2;150;50;1,489063;0,4963545;1,028077;1,94538;2,299703;1,439095;0,7011271;0,6819792;1,927511
16;APPLIED;SITTING;SIX;3;350;50;3,474481;0,4963544;1,092231;2,746672;2,256078;3,141413;1,258472;1,152203;1,890947
16;APPLIED;SITTING;SIX;4;150;30;1,489063;0,2978127;1,282615;2,015384;1,561156;1,462169;0,9535214;0,7434195;1,308493
16;APPLIED;SITTING;SIX;5;150;15;1,489063;0,1489063;1,965615;1,759974;0,7712876;1,456561;1,53031;0,7785401;0,6464598
16;APPLIED;STANDING;SIX;0;350;50;3,474481;0,4963544;0,9576923;3,13253;1,878519;3,215601;1,439237;1,502818;1,574493
16;APPLIED;STANDING;SIX;1;150;15;1,489063;0,1489063;0,9770769;3,540593;1,343445;1,449634;1,055919;1,080692;1,126017
16;APPLIED;STANDING;SIX;2;350;30;3,474481;0,2978127;1,015769;3,606099;1,905495;3,225317;1,429022;1,406837;1,597103
16;APPLIED;STANDING;SIX;3;150;30;1,489063;0,2978127;0,9132308;2,830569;1,607775;1,379784;0,8939018;0,9788345;1,347567
16;APPLIED;STANDING;SIX;4;350;15;3,474481;0,1489063;1,296538;3,551658;1,658734;3,269441;1,570971;1,211666;1,390279
16;APPLIED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,7098461;2,817512;2,28231;1,453618;0,710972;1,001586;1,912933
16;APPLIED;SITTING;THREE;0;150;30;1,489063;0,2978127;0,8953077;2,887234;1,61176;1,296413;0,8514763;0,9510432;1,350907
16;APPLIED;SITTING;THREE;1;150;50;1,489063;0,4963545;0,966;2,070393;2,086581;1,378651;0,7318111;0,7575684;1,748882
16;APPLIED;SITTING;THREE;2;150;15;1,489063;0,1489063;1,580462;2,188874;1,263872;1,382465;1,066146;0,6745792;1,059323
16;APPLIED;SITTING;THREE;3;350;15;3,474481;0,1489063;1,850461;2,488494;1,084477;3,379577;2,041355;1,10316;0,9089618
16;APPLIED;SITTING;THREE;4;350;50;3,474481;0,4963544;1,120308;2,677836;1,776426;3,40554;1,544522;1,378659;1,488923
16;APPLIED;SITTING;THREE;5;350;30;3,474481;0,2978127;1,212538;3,020906;1,782189;3,34195;1,523659;1,256586;1,493754
16;STRECHED;STANDING;THREE;0;350;15;3,474481;0,1489063;1,586692;2,902177;1,32084;3,215332;1,78002;1,121843;1,107071
16;STRECHED;STANDING;THREE;1;350;30;3,474481;0,2978127;1,398615;2,618994;1,604139;3,427523;1,649236;1,179192;1,34452
