UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
11;APPLIED;SITTING;THREE;0;350;15;3,474481;0,1489063;1,621846;2,839272;0,7004433;3,228527;2,487811;1,533938;0,5870812
11;APPLIED;SITTING;THREE;1;350;30;3,474481;0,2978127;1,050154;3,488027;1,208621;3,386013;1,926588;1,834577;1,013014
11;APPLIED;SITTING;THREE;2;150;50;1,489063;0,4963545;0,7739231;2,584236;1,113579;1,519842;1,241734;1,604467;0,9333535
11;APPLIED;SITTING;THREE;3;350;50;3,474481;0,4963544;0,9415385;3,186275;0,872097;3,346098;2,274065;2,415265;0,7309539
11;APPLIED;SITTING;THREE;4;150;30;1,489063;0,2978127;0,8133077;3,178333;0,9948938;1,499868;1,326287;1,630733;0,833877
11;APPLIED;SITTING;THREE;5;150;15;1,489063;0,1489063;0,9861538;3,508004;0,8525476;1,414994;1,411277;1,431092;0,7145685
11;STRECHED;STANDING;SIX;0;350;50;3,474481;0,4963544;0,9119231;3,289751;1,169755;3,33511;1,945277;2,133159;0,9804382
11;STRECHED;STANDING;SIX;1;150;15;1,489063;0,1489063;0,9619231;3,59637;0,5169277;1,513048;1,973428;2,051544;0,4332664
11;STRECHED;STANDING;SIX;2;350;30;3,474481;0,2978127;0,9733077;3,763419;0,5905192;3,350196;2,738402;2,813501;0,4949477
11;STRECHED;STANDING;SIX;3;150;30;1,489063;0,2978127;0,8398461;3,0779;1,035744;1,553429;1,321824;1,573888;0,868116
11;STRECHED;STANDING;SIX;4;350;15;3,474481;0,1489063;1,092308;4,215719;0,8346777;3,315038;2,313721;2,118196;0,6995907
11;STRECHED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,634;3,154574;1,133227;1,572607;1,255636;1,980499;0,9498219
11;APPLIED;SITTING;SIX;0;150;30;1,489063;0,2978127;0,810077;3,191009;1,00189;1,426233;1,277118;1,576539;0,8397405
11;APPLIED;SITTING;SIX;1;150;50;1,489063;0,4963545;0,5978462;3,345342;0,5567367;1,414319;1,823902;3,050788;0,4666326
11;APPLIED;SITTING;SIX;2;150;15;1,489063;0,1489063;0,8346923;4,144559;0,6990036;1,428491;1,605784;1,923803;0,5858746
11;APPLIED;SITTING;SIX;3;350;15;3,474481;0,1489063;1,102846;4,175435;0,8119007;3,308875;2,343541;2,124993;0,6805
11;APPLIED;SITTING;SIX;4;350;50;3,474481;0,4963544;0,7891539;3,80154;1,066424;3,45949;2,085428;2,642613;0,8938305
11;APPLIED;SITTING;SIX;5;350;30;3,474481;0,2978127;0,8433077;4,343569;1,149805;3,424451;1,992148;2,362302;0,963717
11;STRECHED;STANDING;THREE;0;350;15;3,474481;0,1489063;1,232769;3,73538;0,9073477;3,238877;2,192071;1,778168;0,7604995
11;STRECHED;STANDING;THREE;1;350;30;3,474481;0,2978127;1,074;3,410582;1,279646;3,457776;1,888358;1,758247;1,072544
11;STRECHED;STANDING;THREE;2;150;50;1,489063;0,4963545;0,6980769;2,865014;1,455749;1,611956;1,075398;1,540516;1,220146
11;STRECHED;STANDING;THREE;3;350;50;3,474481;0,4963544;0,7443077;4,030591;1,73311;3,435907;1,576527;2,118112;1,452618
