UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
8;APPLIED;STANDING;SIX;4;350;15;3,474481;0,1489063;1,182462;3,894302;1,51023;3,342695;1,684086;1,424221;1,26581
8;APPLIED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,9625385;2,077839;1,41623;1,488595;1,036396;1,076732;1,187023
8;APPLIED;SITTING;THREE;0;150;30;1,489063;0,2978127;0,996;2,595344;0,9962184;1,407529;1,270751;1,275855;0,8349872
8;APPLIED;SITTING;THREE;1;150;50;1,489063;0,4963545;0,8169231;2,448211;1,368099;1,450123;1,042612;1,276268;1,146682
8;APPLIED;SITTING;THREE;2;150;15;1,489063;0,1489063;1,016154;3,404437;1,118841;1,428979;1,187259;1,168385;0,9377639
8;APPLIED;SITTING;THREE;3;350;15;3,474481;0,1489063;1,185308;3,88495;1,49451;3,311744;1,685241;1,421775;1,252633
8;APPLIED;SITTING;THREE;4;350;50;3,474481;0,4963544;1,008846;2,973694;1,675212;3,395403;1,597817;1,583806;1,40409
8;APPLIED;SITTING;THREE;5;350;30;3,474481;0,2978127;1,012462;3,61788;1,230583;3,391898;1,909325;1,885825;1,031422
8;STRECHED;STANDING;THREE;0;350;15;3,474481;0,1489063;1,415538;3,253081;1,694146;3,227772;1,538663;1,086981;1,41996
8;STRECHED;STANDING;THREE;1;350;30;3,474481;0,2978127;1,104077;3,317672;1,506324;3,388251;1,700151;1,539885;1,262536
8;STRECHED;STANDING;THREE;2;150;50;1,489063;0,4963545;0,791;2,528445;1,387526;1,602262;1,107529;1,400163;1,162964
8;STRECHED;STANDING;THREE;3;350;50;3,474481;0,4963544;0,8955384;3,34994;1,884826;3,40388;1,488483;1,66211;1,57978
8;STRECHED;STANDING;THREE;4;150;30;1,489063;0,2978127;0,8944615;2,889965;1,048246;1,529588;1,298182;1,451356;0,878594
8;STRECHED;STANDING;THREE;5;150;15;1,489063;0,1489063;0,8221539;4,207767;0,9182211;1,427521;1,353131;1,645837;0,7696131
8;STRECHED;STANDING;SIX;0;350;50;3,474481;0,4963544;0,9893077;3,032423;1,327285;3,281458;1,795895;1,815305;1,112473
8;STRECHED;STANDING;SIX;1;150;15;1,489063;0,1489063;0,8253077;4,191687;1,450792;1,497824;1,023197;1,239777;1,215991
8;STRECHED;STANDING;SIX;2;350;30;3,474481;0,2978127;0,9093846;4,02796;1,206455;3,377014;1,925666;2,117548;1,011199
8;STRECHED;STANDING;SIX;3;150;30;1,489063;0,2978127;0,77;3,357094;1,169292;1,524731;1,204127;1,563801;0,9800498
8;STRECHED;STANDING;SIX;4;350;15;3,474481;0,1489063;1,018923;4,519342;2,336176;3,345734;1,282227;1,258414;1,958081
8;STRECHED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,7527692;2,656857;1,119074;1,545833;1,25178;1,6629;0,937959
