UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
10;STRECHED;STANDING;SIX;1;350;30;3,474481;0,2978127;0,8668461;4,225623;0,9718127;3,492331;2,199633;2,537513;0,8145313
10;STRECHED;STANDING;SIX;2;150;50;1,489063;0,4963545;0,6467692;3,092293;0,9716732;1,506394;1,350672;2,088337;0,8144144
10;STRECHED;STANDING;SIX;3;350;50;3,474481;0,4963544;0,8232307;3,644179;0,8528118;3,336502;2,296415;2,789515;0,7147899
10;STRECHED;STANDING;SIX;4;150;30;1,489063;0,2978127;0,6995385;3,69524;0,951079;1,562552;1,402136;2,004373;0,7971532
10;STRECHED;STANDING;SIX;5;150;15;1,489063;0,1489063;0,7990769;4,329285;0,439061;1,501117;2,143695;2,682715;0,3680019
10;STRECHED;SITTING;SIX;0;350;50;3,474481;0,4963544;0,7716923;3,88756;1,400276;3,290024;1,743969;2,259928;1,173651
10;STRECHED;SITTING;SIX;1;150;15;1,489063;0,1489063;0,8363846;4,136173;1,131277;1,525055;1,231483;1,472389;0,9481874
10;STRECHED;SITTING;SIX;2;350;30;3,474481;0,2978127;0,9424616;3,886593;1,067248;3,420458;2,072082;2,198586;0,8945215
10;STRECHED;SITTING;SIX;3;150;30;1,489063;0,2978127;0,6451538;4,006739;1,032302;1,51288;1,301904;2,017975;0,8652304
10;STRECHED;SITTING;SIX;4;350;15;3,474481;0,1489063;0,9429231;4,883603;0,527826;3,354894;2,878933;3,053201;0,4424009
10;STRECHED;SITTING;SIX;5;150;50;1,489063;0,4963545;0,6169231;3,241895;1,344491;1,610977;1,136326;1,841926;1,126894
10;STRECHED;STANDING;THREE;0;150;30;1,489063;0,2978127;0,7886923;3,27753;0,7483566;1,381018;1,508632;1,912827;0,6272401
10;STRECHED;STANDING;THREE;1;150;50;1,489063;0,4963545;0,6107692;3,274559;1,173221;1,383507;1,123824;1,840014;0,9833431
10;STRECHED;STANDING;THREE;2;150;15;1,489063;0,1489063;0,8416923;4,110091;0,9916447;1,437176;1,292361;1,535431;0,8311536
10;STRECHED;STANDING;THREE;3;350;15;3,474481;0,1489063;1,135923;4,05385;1,156153;3,339776;1,959287;1,724841;0,9690373
10;STRECHED;STANDING;THREE;4;350;50;3,474481;0,4963544;0,9039231;3,318866;1,423606;3,512913;1,793944;1,984621;1,193205
