UserId;ArmPos;BodyPos;DOF;circleID;targetDistanceLocal;targetWidthLocal;targetDistance;targetWidth;MeanMT;TroughputRegular;EffectiveWidth;EffectiveDistance;EffectiveID;EffectiveTroughput;SumOfDeviations
6;STRECHED;STANDING;THREE;3;350;15;3,474481;0,1489063;0,9524615;4,834696;1,253054;3,293687;1,859384;1,952188;1,050256
6;STRECHED;STANDING;THREE;4;350;50;3,474481;0,4963544;0,6288462;4,770642;2,069198;3,303978;1,376704;2,189253;1,734312
6;STRECHED;STANDING;THREE;5;350;30;3,474481;0,2978127;0,7003846;5,229933;1,351036;3,340371;1,795954;2,56424;1,13238
6;STRECHED;SITTING;SIX;0;350;15;3,474481;0,1489063;0,8473077;5,434699;1,258898;3,344696;1,870599;2,207698;1,055153
6;STRECHED;SITTING;SIX;1;350;30;3,474481;0,2978127;0,6970769;5,25475;1,101223;3,43708;2,043046;2,930876;0,9229977
6;STRECHED;SITTING;SIX;2;150;50;1,489063;0,4963545;0,5486154;3,645541;1,075167;1,54502;1,285109;2,342458;0,9011585
6;STRECHED;SITTING;SIX;3;350;50;3,474481;0,4963544;0,6716154;4,466843;1,227003;3,412496;1,918831;2,857038;1,02842
6;STRECHED;SITTING;SIX;4;150;30;1,489063;0,2978127;0,6287692;4,111147;0,9128904;1,54482;1,428801;2,272378;0,7651452
6;STRECHED;SITTING;SIX;5;150;15;1,489063;0,1489063;0,6693846;5,168078;0,660914;1,47012;1,689019;2,523242;0,5539495
6;STRECHED;STANDING;SIX;0;350;50;3,474481;0,4963544;0,6639231;4,518596;1,583142;3,370757;1,645774;2,478862;1,326921
6;STRECHED;STANDING;SIX;1;150;15;1,489063;0,1489063;0,7074615;4,889922;0,8744183;1,554057;1,473655;2,083018;0,7328995
6;STRECHED;STANDING;SIX;2;350;30;3,474481;0,2978127;0,7574615;4,835843;1,215401;3,254351;1,878762;2,48034;1,018697
6;STRECHED;STANDING;SIX;3;150;30;1,489063;0,2978127;0,5461538;4,73303;0,702584;1,513489;1,657262;3,034424;0,5888755
6;STRECHED;STANDING;SIX;4;350;15;3,474481;0,1489063;0,7546154;6,102263;1,050467;3,301322;2,050578;2,717381;0,8804557
6;STRECHED;STANDING;SIX;5;150;50;1,489063;0,4963545;0,5567693;3,592152;1,017595;1,515498;1,315737;2,363163;0,8529041
6;STRECHED;SITTING;THREE;0;150;30;1,489063;0,2978127;0,5790769;4,463936;1,044307;1,401847;1,22797;2,120564;0,8752925
6;STRECHED;SITTING;THREE;1;150;50;1,489063;0,4963545;0,5737692;3,485722;0,9915838;1,449637;1,299796;2,265364;0,8311026
6;STRECHED;SITTING;THREE;2;150;15;1,489063;0,1489063;0,6527692;5,299624;0,5460036;1,427145;1,853517;2,839468;0,4576366
6;STRECHED;SITTING;THREE;3;350;15;3,474481;0,1489063;0,8220769;5,601498;1,034446;3,324351;2,075071;2,524182;0,8670282
6;STRECHED;SITTING;THREE;4;350;50;3,474481;0,4963544;0,6062308;4,94861;2,426311;3,381992;1,259352;2,077348;2,033629
6;STRECHED;SITTING;THREE;5;350;30;3,474481;0,2978127;0,6386923;5,735101;1,582832;3,465741;1,673367;2,61999;1,326662
6;APPLIED;SITTING;THREE;0;350;15;3,474481;0,1489063;1,176462;3,914162;1,559072;3,34785;1,654131;1,406022;1,306746
6;APPLIED;SITTING;THREE;1;350;30;3,474481;0,2978127;0,8543846;4,287255;0,8206065;3,42109;2,369879;2,773785;0,6877968
6;APPLIED;SITTING;THREE;2;150;50;1,489063;0,4963545;0,5873846;3,404924;1,723527;1,526619;0,9151407;1,557992;1,444586
6;APPLIED;SITTING;THREE;3;350;50;3,474481;0,4963544;0,6078461;4,93546;1,773252;3,266606;1,506986;2,479223;1,486263
6;APPLIED;SITTING;THREE;4;150;30;1,489063;0,2978127;0,6336923;4,079208;0,7746714;1,504216;1,556673;2,456512;0,649296
6;APPLIED;SITTING;THREE;5;150;15;1,489063;0,1489063;0,7680769;4,504017;0,8946503;1,478424;1,407362;1,832319;0,7498572
6;APPLIED;SITTING;SIX;0;350;50;3,474481;0,4963544;0,6514615;4,60503;1,064811;3,365774;2,0569;3,157362;0,8924787
6;APPLIED;SITTING;SIX;1;150;15;1,489063;0,1489063;0,8110769;4,265233;0,4355769;1,544432;2,184507;2,693342;0,3650817
6;APPLIED;SITTING;SIX;2;350;30;3,474481;0,2978127;0,7486923;4,892483;0,9173084;3,365601;2,223112;2,969327;0,7688482
6;APPLIED;SITTING;SIX;3;150;30;1,489063;0,2978127;0,6074615;4,255352;0,8367282;1,519349;1,493556;2,458684;0,7013093
6;APPLIED;SITTING;SIX;4;350;15;3,474481;0,1489063;0,874;5,268721;0,6774786;3,344862;2,569788;2,940261;0,5678332
6;APPLIED;SITTING;SIX;5;150;50;1,489063;0,4963545;0,516;3,875969;1,300879;1,475535;1,093736;2,119643;1,09034
